date,open,high,low,close,volume,dayofweek,date,month,SMA3,SMA4,SMA5,SMA8,SMA9,SMA10,SMA20,SMA60,SMA120,STOCHD3,STOCHD4,STOCHD5,STOCHD8,STOCHD9,STOCHD10,STOCHD20,STOCHD60,STOCHD120,RSI7,RSI14,RSI30,WILLIAMS6,WILLIAMS7,WILLIAMS8,WILLIAMS9,WILLIAMS10,CCI15,OBV
2003-11-16 22:00:00,1.17748,1.18474,1.17234,1.17445,1360615.6093,6,16,11,1.1749166666666666,1.1718325,1.167846,1.16012,1.1582755555555555,1.157355,1.1624615,1.145644,1.143889,86.19466394338399,77.67195567158443,68.08690512759615,49.79644701005477,44.85068099177407,41.906756546711065,43.44579741000184,60.639724891308894,47.39274233768719,66.22073818769317,59.11724721244726,56.210026020897274,-25.357318876293622,-21.87035069075441,-21.87035069075441,-21.87035069075441,-21.87035069075441,119.41835850370114,-15457519.324399995
2003-11-17 22:00:00,1.17463,1.19725,1.17311,1.19684,1356843.1835,0,17,11,1.18287,1.1803975,1.176834,1.16706625,1.1642000000000001,1.162132,1.163983,1.147506,1.1440825833333332,90.32480936669087,89.47390259152051,81.99988824445356,61.53096427461719,55.29813273515202,50.29677474618967,46.38027129196761,62.13405990716254,47.87489106474046,79.19068138565535,68.27431651471849,61.225705211680314,-0.7722734978339095,-0.7722734978339095,-0.6883814640698834,-0.6883814640698834,-0.6883814640698834,166.35430340463301,-14100676.140899995
2003-11-18 22:00:00,1.1968,1.19767,1.18719,1.18732,1353714.6077,1,18,11,1.1862033333333333,1.1839825,1.1817819999999997,1.171395,1.1693166666666666,1.1665119999999998,1.1643585,1.1491563333333332,1.1442590000000001,86.72850530928991,88.42966904569167,88.12797168975524,67.94893771744297,63.887995808847954,58.04274426990624,46.44307076533074,63.25378992515664,48.40804974199081,66.52073926402497,61.92336951367505,58.28908094687265,-21.780303030303198,-19.342179031956817,-19.342179031956817,-17.255751917305926,-17.255751917305926,144.75091151311057,-15454390.748599995
2003-11-19 22:00:00,1.18734,1.19543,1.18699,1.19085,1362932.7948,2,19,11,1.19167,1.187365,1.185356,1.17678,1.1735566666666668,1.17147,1.1649585,1.1508736666666666,1.1443181666666669,90.22846993322814,87.2037647772325,88.46964387276539,76.38999192970815,70.246782768956,66.36215054606919,46.946521086933316,64.48422445886175,48.55779405647603,68.6879287932041,63.28708095565106,59.04262341270883,-19.32558798526506,-14.351851851851952,-12.745281255840132,-12.745281255840132,-11.370456818939742,120.72692453241403,-14091457.953799995
2003-11-20 22:00:00,1.19111,1.19369,1.18553,1.19126,1357570.2870000002,3,20,11,1.1898099999999998,1.1915675,1.1881439999999999,1.1817,1.1783888888888887,1.175327,1.165638,1.1524251666666665,1.14449775,86.89563187729232,89.99962854195178,87.62563269541053,83.8357921067681,77.82589331175421,72.15341492887266,47.74800448627013,65.42488612129237,49.09004630838966,68.96019637869811,63.4508136929285,59.13133509832734,-25.305961310698805,-18.16378577500714,-13.489057239057292,-11.979069332835046,-11.979069332835046,97.15468033098101,-12733887.666799994
2003-11-23 22:00:00,1.19068,1.19167,1.17544,1.17674,1327051.1992999995,6,23,11,1.1862833333333331,1.1865424999999998,1.188602,1.1834699999999998,1.1811488888888888,1.1782239999999997,1.165768,1.1537633333333335,1.1445429999999999,81.01589418695107,81.44798266088682,85.02070983589547,85.46094262620367,81.75459687397945,76.5538074817458,47.91344172334894,65.98008371618803,49.395283255203914,50.733482752264294,54.227197752870616,54.784135978355685,-82.62929332806969,-82.62929332806969,-59.30858600170045,-44.04461279461303,-39.11418426462369,54.964395358900006,-14060938.866099995
2003-11-24 22:00:00,1.17708,1.18175,1.17509,1.17889,1348492.6854999997,0,24,11,1.1822966666666666,1.184435,1.185012,1.18420875,1.1829611111111111,1.180923,1.1663735,1.1554033333333331,1.1446396666666667,74.36923418917404,77.9343114371456,78.89629876625528,83.18199024141863,83.59745602192874,80.44809350535442,49.455632215960264,67.08273888556181,49.84157613573448,52.884729385386045,55.264190788730275,55.28765329701853,-76.46579804560295,-74.14133438610328,-74.14133438610328,-53.21620855766505,-39.520202020202056,38.58556107281869,-12712446.180599995
2003-11-25 22:00:00,1.17886,1.1947,1.17676,1.19374,1357915.1016000002,1,25,11,1.1831233333333333,1.1851574999999999,1.186296,1.18626125,1.1852677777777778,1.1840389999999998,1.1677645,1.1572250000000002,1.1448049166666665,75.74747137934857,79.13887962654209,81.03701233744573,83.1713222018873,84.32263754111058,84.58249201360049,52.35138164040823,68.37855642484148,50.31109231402616,65.14788549876071,61.715705147286876,58.58308683160727,-17.40478299379974,-16.001628664495122,-15.51519936833785,-15.51519936833785,-11.136299234910695,71.33832861988184,-11354531.078999994
2003-11-26 22:00:00,1.19376,1.194,1.18821,1.19045,1341720.6094999998,2,26,11,1.1876933333333335,1.184955,1.186216,1.18826125,1.1867266666666667,1.185786,1.1691794999999998,1.1588325,1.1449246666666666,82.88152468107111,78.43740226372091,80.61254268460127,84.21851540283635,83.5419747257707,84.54109327868332,55.52200697516465,69.23048307386314,50.644489958883476,61.0413026046144,59.662821725477876,57.60994695505996,-24.483775811209334,-31.97519929140828,-29.397394136807936,-28.503750493485917,-28.503750493485917,77.27483648577123,-12696251.688499995
2003-11-27 22:00:00,1.19052,1.20129,1.18959,1.19902,1346877.4083,3,27,11,1.1944033333333335,1.190525,1.1877680000000002,1.18853375,1.1894566666666666,1.187956,1.171205,1.160313,1.1450331666666669,91.99387228061035,86.16779500739007,81.95524300824613,83.80788883413845,85.53052546767086,84.79043785182833,59.76906475716098,69.37387391134051,50.76927918965905,67.30454680000341,63.1055245766241,59.42612205335739,-8.664122137404558,-8.664122137404558,-8.664122137404558,-8.05535841022003,-7.841105354058693,100.71510013880761,-11349374.280199995
2003-11-30 22:00:00,1.19703,1.20392,1.19354,1.19779,1370321.3985,6,30,11,1.1957533333333334,1.1952500000000001,1.191978,1.1898425000000001,1.1895622222222224,1.1902899999999998,1.1738225,1.1618396666666666,1.14515425,90.37779725103361,91.14530192293677,86.65415417589526,84.53980668004118,84.34030016922483,85.83743200589537,63.87209427630322,69.54823431208946,50.93542405209286,65.54024033411733,62.28388996393856,59.050488139715185,-21.262573707943677,-21.262573707943677,-21.262573707943677,-21.262573707943677,-19.89613761765722,102.84445769759681,-12719695.678699994
2003-12-01 22:00:00,1.19804,1.20903,1.19391,1.20785,1348187.7033,0,1,12,1.2015533333333333,1.1987775,1.1977699999999998,1.1919674999999998,1.1918433333333334,1.1913909999999999,1.1767615,1.1632691666666666,1.1453940833333334,94.03224067461001,92.15097923516699,92.41034657586285,85.64492943085453,85.97655318087739,85.65332267105906,67.97504870862437,69.56948219565037,51.29227151672727,72.43510343489037,66.1641913427234,61.12934864625222,-3.47672362993505,-3.47672362993505,-3.47672362993505,-3.47672362993505,-3.47672362993505,129.8250803981268,-11371507.975399995
2003-12-02 22:00:00,1.20777,1.21255,1.20683,1.21067,1351593.8866,1,2,12,1.2054366666666667,1.2038324999999999,1.201156,1.19439375,1.1940455555555554,1.193726,1.180119,1.164772666666667,1.14574525,93.79822072342853,94.35531703915814,92.78569261469411,86.39635965143952,86.72044239773766,86.91135247606991,72.47704837298808,69.61140188872216,51.92499279024198,74.12803987725621,67.18341104944555,61.6932796543968,-5.252863928471932,-5.0186865990392455,-5.0186865990392455,-5.0186865990392455,-5.0186865990392455,173.1799347038986,-10019914.088799994
2003-12-03 22:00:00,1.21074,1.21533,1.20286,1.20829,1347145.797,2,3,12,1.2089366666666665,1.20615,1.204724,1.1983375,1.1959377777777778,1.1954699999999998,1.18347,1.1662343333333332,1.1460499166666667,92.13972331598586,91.2546901994684,92.2090733568441,88.71124260342924,86.08833064878935,86.41080802072267,76.38647928339593,69.5467625945445,52.295267319829364,69.90094521706226,65.39307103857186,60.92161839995745,-25.95870206489648,-18.252527871402478,-17.495029821073373,-17.495029821073373,-17.495029821073373,144.16672806306752,-11367059.885799995
2003-12-04 22:00:00,1.20805,1.21767,1.20601,1.21634,1342959.1934000002,3,4,12,1.2117666666666667,1.2107875,1.2081880000000003,1.20301875,1.200337777777778,1.197978,1.1866524999999999,1.1676928333333334,1.1465185833333333,91.98796836118339,93.3586075677793,92.40680422420665,92.25195474535805,89.63391123895484,87.18102361622638,79.66721927254953,69.5937085910051,52.99097751240364,75.42978626422376,68.45508030178115,62.560187214091954,-4.7364672364674085,-4.514596062457745,-3.251038865803112,-3.123532174730041,-3.123532174730041,144.0402525157818,-10024100.692399994
2003-12-07 22:00:00,1.21709,1.22376,1.21466,1.22154,1350333.2851999998,6,7,12,1.21539,1.21421,1.212938,1.20649375,1.2050766666666666,1.202458,1.1903409999999999,1.169254,1.1470814999999999,92.0260091783638,92.8506434169735,93.7746197710922,92.50081132607023,92.60603406080091,90.21438697349373,83.38409722761978,69.64293928661826,53.7207298888993,78.41748951908352,70.2841241640273,63.5806359533731,-7.346128391793166,-6.496927129060246,-6.244725738396316,-4.723404255318919,-4.561331415656234,157.58117905021723,-8673767.407199994
2003-12-08 22:00:00,1.22157,1.22735,1.21851,1.22527,1349817.7892,0,8,12,1.22105,1.21786,1.2164220000000001,1.21084625,1.20858,1.207096,1.1940095000000002,1.1710558333333334,1.1476970000000002,96.15794313500537,93.02448200815104,93.48449483308134,93.68989952365459,92.8918212340083,92.94742070447208,86.69775710491326,70.02049338214088,54.44869689337761,80.41089395721075,71.5580502496509,64.3026118708128,-6.220095693779501,-6.152026027802029,-5.508474576270813,-5.314256515073741,-4.111484483099156,144.729121846274,-7323949.617999993
2003-12-09 22:00:00,1.2256,1.22639,1.21511,1.2213,1344737.5744,1,9,12,1.2227033333333335,1.2211125,1.218548,1.2136312500000002,1.2120077777777778,1.2098520000000001,1.1969455,1.1726101666666666,1.1482605,93.2939457852904,94.22427441975772,92.10423926132378,92.73948230961305,93.1047182736946,92.44496593800893,88.5137289758047,69.94774302176671,55.07144268280192,72.13751183526068,68.20648467714236,62.92905546574973,-24.70396080032631,-18.09210526315761,-17.89411416740582,-16.022245762711563,-15.45733265201813,106.84966526976704,-8668687.192399994
2003-12-10 22:00:00,1.22135,1.22321,1.21113,1.22161,1361559.3086999997,2,10,12,1.2227266666666667,1.2224300000000001,1.221212,1.21660875,1.214517777777778,1.212968,1.199377,1.174216,1.148928,91.15320831738767,92.22457338412669,93.18271077193329,92.79159047595302,92.32581273972667,92.6958920643887,88.61849267153602,70.01950489474976,55.80902953867337,72.39624631814355,68.3312162723123,62.992910810720254,-23.438138015516046,-23.438138015516046,-17.165071770334542,-16.977225672877474,-15.201271186440291,82.14194684524064,-7307127.883699994
2003-12-11 22:00:00,1.22197,1.23047,1.22056,1.2273,1353278.9062999997,3,11,12,1.2234033333333334,1.22387,1.2234040000000002,1.2190400000000001,1.2177966666666669,1.215796,1.201876,1.1757106666666666,1.1496368333333333,90.57187877873206,91.93388420842722,92.63484108361052,92.39226381270035,92.95651507657443,92.52082265390858,88.65563025286846,69.94045643667128,56.55677617443564,76.97486049461847,70.61033923263662,64.16495866204392,-12.95993458708056,-11.481347337920699,-11.481347337920699,-8.670678336980037,-8.583807202815876,104.88692342140655,-5953848.977399994
2003-12-14 22:00:00,1.21403,1.23216,1.21273,1.23147,1348925.0939000002,6,14,12,1.2267933333333334,1.2254200000000002,1.2253900000000002,1.22164,1.2204211111111112,1.2191640000000001,1.2047269999999999,1.1771398333333332,1.1503085833333335,94.0156268991869,92.61753724289389,93.29800989381764,92.82100962552245,93.09918034855357,93.53631483245492,89.68687341917516,70.02272861695792,57.20328205990913,79.83469717242426,72.18993805169151,65.00521309984057,-3.2810271041362875,-2.638623326959312,-2.3549488054602734,-2.3549488054602734,-1.8039215686270833,92.66249034254973,-4604923.883499993
2003-12-15 22:00:00,1.23152,1.23584,1.22984,1.23292,1343390.5957999998,0,15,12,1.2305633333333335,1.228325,1.2269200000000002,1.22471875,1.2228933333333334,1.2216710000000002,1.206531,1.1786261666666669,1.1509514166666668,95.63327818420565,93.97907268331312,92.86791180145345,94.10167355153541,92.93749855998571,93.1762033172674,89.41476299416323,70.1198653107404,57.73170566778974,80.8020238098237,72.73861507366229,65.29790707138929,-11.81707810603008,-11.81707810603008,-9.78880321823678,-8.853850818678085,-8.853850818678085,121.86389167425064,-3261533.2876999932
2003-12-16 22:00:00,1.23275,1.24198,1.22939,1.24081,1365192.9045,1,16,12,1.2350666666666665,1.233125,1.230822,1.2277775,1.2265066666666666,1.224685,1.2092055,1.1801531666666667,1.1516776666666668,96.79689068357447,96.16664598306733,94.73660802258098,94.19560968359701,94.50890419910398,93.42042364195238,90.16588805901115,70.16867657841651,58.32594672736511,85.28356036158229,75.56377254397358,66.85824335030124,-3.7925445705027996,-3.7925445705027996,-3.7925445705027996,-3.2527105921604487,-2.9907975460125615,132.36238005055588,-1896340.3831999933
2003-12-17 22:00:00,1.24075,1.24369,1.23571,1.24217,1347459.8049,2,17,12,1.2386333333333333,1.2368425,1.2349340000000002,1.23035625,1.2293766666666666,1.228073,1.2117715,1.1817106666666668,1.152452833333333,96.20175071239288,96.8399411931395,96.32713533082078,94.38691270078336,94.5037744656234,94.75492305137703,90.58286553604987,70.27172873257719,58.98446597994893,85.94343203523746,76.02498415923415,67.12184922371353,-4.668304668304574,-4.668304668304574,-4.668304668304574,-4.668304668304574,-4.033970276008408,138.508778529174,-548880.5782999932
2003-12-18 22:00:00,1.24204,1.24336,1.23408,1.23713,1341774.3946999998,3,18,12,1.2400366666666667,1.2382575,1.2368999999999999,1.23183875,1.231108888888889,1.230152,1.2140650000000002,1.1832333333333334,1.1531904166666667,93.85261965857792,93.85681725285639,94.83635632936098,93.23717724787512,93.54636872005707,93.73559870648575,90.45831116135608,70.31005282631031,59.54835536971441,71.98767776153399,70.69950417574678,65.1356926628453,-21.18863049095583,-20.147420147419886,-20.147420147419886,-20.147420147419886,-20.147420147419886,112.00561412556365,-1890654.972999993
2003-12-21 22:00:00,1.24009,1.24447,1.23468,1.2393,1341984.9904000002,6,21,12,1.2395333333333334,1.2398525,1.238466,1.23408875,1.232667777777778,1.2319280000000001,1.217193,1.1845648333333332,1.1540827500000002,90.45540391166351,92.28324027866074,92.60047423006694,93.13115648098693,92.60805779132335,92.94924206194229,91.58181451771802,70.11694668443424,60.261120234630326,74.10025275255018,71.62124667493924,65.58921285474142,-16.28859483301801,-16.28859483301801,-15.506898620275669,-15.506898620275669,-15.506898620275669,107.27957009036263,-548669.9825999928
2003-12-22 22:00:00,1.23932,1.24239,1.23803,1.23901,1340979.9082,0,22,12,1.23848,1.2394025000000002,1.239684,1.23626375,1.2346355555555555,1.2333020000000001,1.220199,1.1857955,1.1549810833333332,87.09175776766337,89.56109150620617,91.20222308089542,92.86386874463675,92.43637845974773,92.03506744117443,92.49124407282325,70.12236225782226,60.89056192705256,73.2390786785688,71.29844361735123,65.47147145108602,-36.20689655172431,-17.20226843100202,-17.20226843100202,-16.376724655069083,-16.376724655069083,95.91759801312689,-1889649.8907999927
2003-12-23 22:00:00,1.23927,1.24688,1.23906,1.24434,1322394.0880999998,1,23,12,1.2408833333333333,1.239945,1.24039,1.23839375,1.237161111111111,1.235606,1.222729,1.1870151666666664,1.1558963333333334,89.41280964230272,88.76511145028877,90.40590770459792,92.80252632171414,92.96623582836212,92.57125786358945,92.5081119007992,70.0763393570159,61.51896513773603,78.57754490273473,73.64917932064876,66.61106967538078,-14.522584333905009,-14.522584333905009,-7.437774524158108,-7.437774524158108,-7.1048951048950775,103.63029443791373,-567255.8026999929
2003-12-24 22:00:00,1.24432,1.24608,1.24324,1.24494,915214.4053,2,24,12,1.2427633333333332,1.2418974999999999,1.240944,1.2400775,1.2391211111111111,1.237939,1.2254535,1.1882814999999998,1.1567824166666665,91.74558445380848,90.70296387508365,89.9267744749163,92.27989056397003,92.99929301634883,93.12695490286855,92.91142348362862,70.1900644555712,62.01214869067703,79.12446500148745,73.90824528965821,66.7389069514388,-15.156250000000504,-11.092052601486863,-11.092052601486863,-5.68081991215244,-5.68081991215244,100.35837072431654,347958.6026000071
2003-12-25 22:00:00,1.24483,1.24676,1.24191,1.24246,1305323.6133,3,25,12,1.2439133333333332,1.2426875,1.24201,1.24127,1.2403422222222222,1.239455,1.2276255,1.1896925,1.1577229166666667,91.99832090265157,90.7182792494472,90.08964382733959,91.50075976405398,91.76394312756928,92.46300007835029,92.49191136612943,70.48331623711242,62.654478549351985,70.45106412218303,70.80945225693034,65.66391439239052,-34.53125000000092,-34.53125000000092,-25.271583762150307,-25.271583762150307,-12.942898975110111,84.61052298941149,-957365.010699993
2003-12-28 22:00:00,1.24242,1.25058,1.24212,1.24866,1330689.385,6,28,12,1.2453533333333333,1.2450999999999999,1.243882,1.24225125,1.242091111111111,1.241174,1.230169,1.1909953333333334,1.1587326666666666,92.44762335256625,92.78201063896591,91.60123936913956,91.17155107258604,91.90435088448231,92.10085679960325,92.81858581602907,70.56590554527257,63.3728141620503,77.60963844050909,73.77030992269266,67.03705691012694,-12.075471698112697,-11.63636363636319,-11.63636363636319,-9.060877772533829,-9.060877772533829,100.69614846320157,373324.374300007
2003-12-29 22:00:00,1.24894,1.25603,1.24736,1.25466,1346264.2989,0,29,12,1.2485933333333332,1.24768,1.247012,1.2438125,1.24363,1.243348,1.2325095,1.192313,1.1598691666666665,93.23940617998396,93.57291127834458,93.61536352230864,91.16901136431667,91.81346484848534,92.40879330160203,92.7924983094347,70.66827576521402,64.12945559171139,82.41854080806795,76.27798417959693,68.30595099956145,-7.6111111111103895,-6.416861826697295,-6.24145785876937,-6.24145785876937,-5.14264264264216,133.54988830975321,1719588.673200007
2003-12-30 22:00:00,1.25479,1.26455,1.25119,1.25899,1318539.6894000005,1,30,12,1.2541033333333333,1.2511925000000002,1.249942,1.246545,1.245498888888889,1.245166,1.2349255000000001,1.193619166666667,1.16102425,93.78413560468259,92.24719261260279,92.71243940476752,91.47507824384323,90.95807142499919,91.55917355468272,92.48979859831755,70.57648527970372,64.71784147963889,85.11091961606732,77.91866681872744,69.19133600427746,-21.812475480580645,-20.965309200603276,-18.613993973886835,-18.24745651460456,-18.24745651460456,167.6758176082144,3038128.3626000076
2003-12-31 22:00:00,1.25915,1.26035,1.24679,1.25434,512061.6974,2,31,12,1.2559966666666667,1.2541625,1.2518220000000002,1.2484250000000001,1.2474111111111112,1.2463830000000002,1.237228,1.1949536666666667,1.1621396666666663,88.83883650704558,90.41239734226143,89.85719060108183,90.56533829585432,90.23308983397152,89.89198253799906,92.32345279468805,70.66325195312444,65.22959967970374,71.40993627586761,72.14774128168906,67.1086618400001,-45.09717314487657,-40.05492349941172,-38.49924585218708,-34.18145296283907,-33.508368887430436,116.14270248410836,2526066.6652000076
2004-01-01 22:00:00,1.2542,1.26263,1.25198,1.25806,1337402.5177000002,3,1,1,1.2571299999999999,1.2565125,1.2549420000000002,1.25080625,1.2494955555555556,1.248476,1.239314,1.1962666666666666,1.1632305,83.70308630835672,87.01450849518743,88.63822276573174,89.89825956707668,89.56269231404971,89.36393329653566,91.5497660015107,70.59161155230295,65.63957377713083,75.14439430270012,73.81835324393256,67.90808816860618,-28.666077738516382,-28.666077738516382,-25.460965084347208,-24.47209653092037,-21.72748577167758,133.00005107773868,3863469.182900008
2004-01-04 22:00:00,1.25816,1.26924,1.25785,1.26727,1354226.0078,6,4,1,1.25989,1.259665,1.258664,1.2536725,1.2526355555555555,1.2512729999999999,1.2416005,1.1978878333333334,1.1643356666666667,85.63172291536796,86.54143016414079,88.62289914244855,90.05717072124268,90.47139314090072,90.11206925579405,91.53065565886817,71.07705161570311,66.00141458061958,81.95325923406331,77.42815677193562,69.78872894817322,-7.264011799410121,-7.208196121478368,-7.208196121478368,-6.527501656726427,-6.312079461711086,163.76823571543744,5217695.190700008
2004-01-05 22:00:00,1.2672,1.28083,1.2665,1.2723,1349584.7011,0,5,1,1.2658766666666665,1.2629925,1.262192,1.2570925000000002,1.2557422222222223,1.2546019999999998,1.243952,1.1995588333333334,1.1654977499999999,86.11733229543107,84.6622948603228,85.58394627035008,88.45474373646279,89.1345973850143,89.59965489632937,90.81736116875189,71.2678384420289,66.26284182121911,84.63511189665049,79.1212617764284,70.75692845516699,-25.05875440658039,-22.03564970291894,-21.916752312435666,-21.916752312435666,-20.421355039501925,182.3915152731786,6567279.891800008
2004-01-06 22:00:00,1.2723,1.27404,1.26221,1.26296,1348413.4982000005,1,6,1,1.26751,1.2651474999999999,1.2629860000000002,1.259655,1.2577444444444446,1.256464,1.246035,1.2012233333333333,1.1664620833333332,79.52862449873308,80.03184948895304,80.08491610216203,85.22212341560723,85.4903723290246,86.39867775346477,89.48496780852712,71.4456799080413,66.00327587628034,64.02388517610348,68.80132069849552,66.65373050561234,-52.497062279670715,-52.497062279670715,-46.16378196848313,-45.91469681397714,-45.91469681397714,110.15143708770404,5218866.3936000075
2004-01-07 22:00:00,1.2629,1.27786,1.25576,1.27635,1350773.2948,2,7,1,1.2705366666666666,1.26972,1.267388,1.26311625,1.26151,1.259605,1.2487720000000002,1.2031886666666667,1.1675429166666664,77.94064538057933,82.21959946830776,82.0839844665688,84.6170539817476,85.78550130020997,85.9705875338253,89.54877121834691,72.26543767147312,66.01162107062389,74.43640236634143,74.0308252582259,69.29447835336181,-13.160987074030075,-13.160987074030075,-13.160987074030075,-11.573236889692108,-11.510791366906052,115.83059791978313,6569639.688400008
2004-01-08 22:00:00,1.27637,1.28665,1.27021,1.28123,1336174.3945,3,8,1,1.2735133333333335,1.2732100000000002,1.272022,1.2664375,1.265128888888889,1.2634820000000002,1.2514685,1.205078833333333,1.1686324166666668,80.30674986433087,80.66856507204497,83.54614440393458,83.60499761809288,85.08763955560251,86.09218358483317,89.2775918315917,72.99760586744841,66.00045307218032,77.23761036879704,75.63383251894955,70.18466658964974,-15.63311220074988,-13.597591570496686,-13.597591570496686,-13.597591570496686,-12.171569728272981,148.03087412006073,7905814.082900008
