#{"t_start": 1630122772.2608743, "env_id": "ForexEnv-v0"}
r,l,t
-543.315103,400,674.75279
-529.105403,400,678.060705
-132.771077,400,679.02476
-299.145328,400,679.941121
-699.415911,400,680.784173
146.05636,400,681.659503
-1313.231901,400,682.575009
-143.923924,400,685.733205
467.685655,400,686.548214
-256.193967,400,687.422445
-142.986268,400,688.21482
-48.018859,400,689.128309
113.162856,400,690.01698
-350.973702,400,693.488901
-145.118969,400,694.370082
-435.797686,400,695.251016
-443.642439,400,696.170016
126.062832,400,697.014505
-563.867376,400,697.915451
-91.893527,400,698.849036
-243.512023,400,702.148753
-453.981817,400,703.043774
-8.787088,400,703.899117
38.948651,400,705.030451
-376.878118,400,706.002674
-72.648169,400,707.028279
-234.629545,400,710.129047
-488.568164,400,711.116219
-410.357877,400,712.096141
-237.974498,400,713.001177
-286.842893,400,714.066031
73.522635,400,714.968186
-628.968565,400,718.288311
47.984462,400,719.12697
-244.754211,400,720.011555
-190.885788,400,720.967558
102.679942,400,721.808286
-388.544853,400,722.708548
-954.108623,400,726.03178
912.57632,400,727.031145
255.642547,400,727.908256
-681.684036,400,728.830276
12.094757,400,729.922681
-184.100199,400,730.857202
-528.838367,400,731.803936
5.067407,400,735.221471
-462.662339,400,736.082887
-761.20286,400,736.902679
526.043114,400,737.811972
217.512218,400,738.629736
-1008.776537,400,739.506856
-229.66616,400,742.647581
110.112001,400,743.796876
177.083334,400,744.84456
-70.962592,400,745.917845
-268.664307,400,746.85005
-413.397706,400,747.724171
211.454858,400,751.167161
-175.974595,400,752.034221
-544.567271,400,753.005048
-93.187787,400,753.94809
-8.322568,400,754.870331
-582.418385,400,755.774084
-558.386922,400,759.187901
-92.48979,400,760.176263
313.598458,400,761.01351
-121.487899,400,761.936222
91.823491,400,762.804877
-361.494309,400,763.701122
-675.984341,400,764.911407
391.674774,400,768.379015
-223.685789,400,769.289816
220.350388,400,770.42996
206.878426,400,771.632331
53.721663,400,772.597709
-717.202474,400,773.619954
-341.229869,400,777.122388
-407.798272,400,777.975039
-55.342265,400,778.937442
-638.5292,400,779.890048
-126.110545,400,780.802079
-613.475067,400,781.624249
72.627372,400,785.286448
-593.160773,400,786.167953
-118.535926,400,787.116869
-471.126268,400,788.275067
-715.179776,400,789.229977
-365.643454,400,790.124453
-1010.789185,400,793.925326
-659.212355,400,795.089558
304.662199,400,795.931283
-126.646646,400,796.829087
154.569014,400,797.742427
-61.802559,400,798.583455
-494.184785,400,799.531637
-616.388687,400,802.849464
-307.535778,400,803.745257
-717.589204,400,804.625098
-1198.133783,400,805.551901
585.949253,400,806.422052
-220.36393,400,807.321015
-602.760037,400,811.130821
-329.665182,400,812.171483
-962.971649,400,813.254133
-449.306136,400,814.134596
-917.161221,400,815.16889
-774.624441,400,816.146021
562.862589,400,819.575568
-730.027271,400,820.461708
-679.56767,400,821.316263
-680.451845,400,822.214504
-618.661171,400,823.078612
170.787346,400,824.021677
138.433109,400,827.155819
-215.831691,400,828.04038
64.799059,400,828.956602
-857.448983,400,829.81224
-802.354956,400,830.676694
-565.926373,400,831.498372
-525.695173,400,832.383484
-675.668885,400,835.916022
-240.031,400,837.109177
-135.408244,400,838.132821
164.132712,400,839.140252
410.429833,400,840.009031
-271.432735,400,840.923048
-1078.647806,400,844.331306
-66.024127,400,845.17636
103.080557,400,846.085299
-483.285394,400,846.949195
-41.212103,400,847.898304
-378.674027,400,848.843285
-187.762375,400,852.290081
-191.944909,400,853.546494
-164.951831,400,854.399719
-356.076037,400,855.56117
-223.587569,400,856.409736
-664.686321,400,857.380075
164.787879,400,860.703216
113.862657,400,861.61226
-302.09651,400,862.593459
-626.034291,400,863.515233
-245.696552,400,864.445034
-364.427577,400,865.362959
-979.142147,400,866.493041
264.903032,400,870.170019
-316.039812,400,871.115221
-707.661282,400,872.010088
-340.514062,400,872.928019
-664.147891,400,874.005086
-179.945627,400,874.946428
-90.903342,400,878.198405
-534.3591,400,879.155252
-197.39996,400,880.111997
-403.010469,400,881.065285
485.467682,400,881.958083
32.679598,400,882.841094
970.296447,400,886.743013
-803.340506,400,887.786989
-268.995543,400,888.861488
202.222179,400,889.805441
-203.239767,400,890.796314
-79.542309,400,892.073933
70.277088,400,895.375547
-19.780749,400,896.306353
-308.67292,400,897.170898
-806.286459,400,898.132232
291.706295,400,899.02055
801.52969,400,899.847495
-968.637887,400,900.969896
-221.960122,400,904.663081
584.402971,400,905.91518
-303.40841,400,906.964998
-414.019847,400,908.053272
-44.826095,400,909.202986
39.903648,400,910.058096
-274.970537,400,913.596623
28.519156,400,914.474115
-198.28843,400,915.376992
602.585885,400,916.405945
21.453322,400,917.318112
110.281523,400,918.198348
-645.906245,400,921.40979
-173.663199,400,922.291792
-525.12792,400,923.324554
-310.382861,400,924.529485
917.780092,400,925.571959
-918.372559,400,926.70769
431.230994,400,930.358954
-154.271069,400,931.417066
-319.777545,400,932.430445
-629.455911,400,933.340011
-940.483102,400,934.330126
-288.936305,400,935.240726
-63.883293,400,936.176221
-368.468297,400,939.528472
-322.329995,400,940.509856
-623.986789,400,941.668601
-98.263433,400,942.67885
-459.011279,400,943.627487
98.632401,400,944.537843
-131.909331,400,947.866902
-299.926426,400,948.727519
-63.946267,400,949.658912
669.056086,400,950.535988
-1183.324433,400,951.355222
-202.814063,400,952.363143
-239.581668,400,955.89762
-146.462603,400,956.799548
-624.316585,400,957.670632
-660.815925,400,958.640311
-868.155443,400,959.554486
-35.664564,400,960.71289
10.850692,400,963.997767
-368.91711,400,964.859697
-640.227667,400,965.790339
-293.826313,400,966.963748
-626.855838,400,967.877567
-219.497719,400,968.749391
-296.836879,400,969.676653
612.158539,400,973.109587
-46.174375,400,974.033619
-406.602786,400,975.073482
-667.724943,400,976.118764
-309.592509,400,977.087476
-273.979104,400,978.08431
-408.438652,400,981.800189
-594.032712,400,982.883248
-936.076489,400,983.901702
-1239.367711,400,984.873153
-29.873867,400,985.764712
-37.814201,400,986.651557
47.986048,400,989.948549
-329.686489,400,990.91775
698.171173,400,992.09322
-826.616366,400,993.051446
-760.441104,400,993.935801
-465.922212,400,994.844106
-590.543523,400,998.125937
-300.18991,400,999.012107
-733.082709,400,999.981647
-1339.739119,400,1000.907723
-746.31901,400,1001.877741
-56.637545,400,1002.803119
216.798936,400,1003.724132
-338.954662,400,1007.10795
-863.949568,400,1007.99804
-972.040939,400,1008.895287
116.797702,400,1009.763129
-400.673637,400,1010.670406
31.642606,400,1011.527871
-390.362322,400,1015.066115
217.665144,400,1016.006186
-752.086541,400,1016.879881
-393.560545,400,1017.786272
150.407461,400,1018.612074
-1051.981628,400,1019.522282
-110.614246,400,1022.604508
-112.339907,400,1023.593079
-156.50941,400,1024.502854
-472.437579,400,1025.356588
-426.179674,400,1026.227927
258.424389,400,1027.0817
-320.724396,400,1030.264645
-194.995725,400,1031.228809
-167.31229,400,1032.405352
-165.715643,400,1033.265117
-178.288432,400,1034.408959
-956.050039,400,1035.391069
-616.839476,400,1036.257181
-120.467656,400,1039.477262
-171.363474,400,1040.334914
-316.925394,400,1041.237143
-391.946334,400,1042.090641
-330.314005,400,1043.017848
-211.973038,400,1043.965811
-221.201914,400,1047.486403
63.687264,400,1048.443865
-894.298153,400,1049.266025
-659.824326,400,1050.139457
-542.031207,400,1050.957299
518.86381,400,1051.917584
-734.263754,400,1055.500893
-464.303946,400,1056.394101
-483.96231,400,1057.295548
-291.594899,400,1058.231809
-243.356837,400,1059.242088
-144.127887,400,1060.406585
-241.257749,400,1064.06374
203.868596,400,1064.967576
-743.467425,400,1065.960585
128.143714,400,1066.955046
-242.88225,400,1067.840882
-297.512472,400,1068.858352
-958.130378,400,1069.877116
-709.504993,400,1073.352688
984.765542,400,1074.371232
-1186.07164,400,1075.292047
-398.639126,400,1076.132612
301.304483,400,1077.025635
-206.088374,400,1077.883315
-666.008666,400,1080.921638
-292.053462,400,1081.785642
147.955246,400,1082.620246
-667.448251,400,1083.53571
-651.641591,400,1084.35539
-961.104359,400,1085.448342
-55.947648,400,1088.793576
-37.268717,400,1089.941377
-582.725169,400,1090.791434
256.173804,400,1091.638014
-565.407797,400,1092.555627
-552.074842,400,1093.393967
129.593749,400,1096.63018
-496.446243,400,1097.496009
342.989044,400,1098.411186
61.346166,400,1099.28362
-883.017599,400,1100.14581
-627.79398,400,1101.170451
300.12899,400,1102.021313
-323.981347,400,1105.21008
-751.774469,400,1106.076867
-541.257179,400,1106.97664
-511.326483,400,1107.890868
-260.063026,400,1108.758802
-131.412465,400,1109.651652
-90.338144,400,1112.708299
84.704878,400,1113.669162
-404.576412,400,1114.785892
341.770521,400,1115.844829
-1123.392985,400,1116.989093
-1162.678865,400,1118.036792
224.418986,400,1121.462601
276.990252,400,1122.400404
-323.920416,400,1123.321842
175.628443,400,1124.224154
-299.400099,400,1125.161933
-1018.025188,400,1126.255921
53.931702,400,1129.430629
-292.056256,400,1130.327195
-31.495864,400,1131.295514
-521.711918,400,1132.33754
-512.267979,400,1133.359592
286.437289,400,1134.337606
10.633208,400,1135.175175
-1091.815773,400,1138.623863
-256.588769,400,1139.443647
-877.228007,400,1140.360695
-393.199912,400,1141.248196
-566.766287,400,1142.131669
216.345499,400,1143.063021
-247.43903,400,1146.277989
-717.56888,400,1147.218119
-124.58913,400,1148.102239
-214.187744,400,1149.045964
-748.120734,400,1149.968159
-311.750033,400,1150.883503
-82.489767,400,1154.257138
107.055523,400,1155.134631
-160.756268,400,1156.061236
-24.250607,400,1156.932951
-14.687537,400,1157.885505
717.698767,400,1158.900626
183.052632,400,1162.440548
-1017.532684,400,1163.302768
-560.009549,400,1164.22885
326.369252,400,1165.101062
-24.731657,400,1165.940173
-349.02236,400,1166.83782
-473.760934,400,1167.677791
-123.268237,400,1170.821028
6.497282,400,1171.684773
-45.419055,400,1172.570046
-131.413011,400,1173.44214
-646.560775,400,1174.300226
-992.425717,400,1175.197081
-439.628643,400,1178.309963
-287.083724,400,1179.323432
296.575709,400,1180.299861
-411.119349,400,1181.201003
-678.671341,400,1182.074873
-1358.092847,400,1182.940813
-498.474457,400,1186.161855
239.536818,400,1187.242
-245.826187,400,1188.145779
-679.177757,400,1189.134046
-585.48614,400,1190.061662
-320.236375,400,1190.963402
-724.762484,400,1194.155404
-783.710154,400,1195.036023
-101.052877,400,1196.033159
9.712141,400,1196.878555
-675.317451,400,1197.70447
-818.34553,400,1198.653651
-743.563338,400,1199.67988
-459.136094,400,1203.023579
-600.320724,400,1203.904502
-558.528517,400,1204.84098
-772.196756,400,1205.706932
-177.384265,400,1206.499513
-317.910889,400,1207.386714
-623.680109,400,1210.807971
-752.273657,400,1211.644893
-474.525038,400,1212.497474
-1211.432381,400,1213.464344
-856.477699,400,1214.38523
-395.914277,400,1215.191914
289.643822,400,1218.306208
-276.373822,400,1219.144521
-422.715986,400,1219.9949
-481.412052,400,1220.800119
-236.232644,400,1221.726447
-787.916803,400,1222.575992
186.493466,400,1225.578138
-68.658464,400,1226.433878
-456.36915,400,1227.262426
-395.740823,400,1228.132618
177.970898,400,1229.079509
-325.583247,400,1229.988469
-533.067279,400,1230.854979
-30.786466,400,1233.950701
23.068195,400,1234.825709
-248.931887,400,1235.642673
2.064819,400,1236.503902
-310.45577,400,1237.307071
228.560635,400,1238.272395
-452.631631,400,1241.342156
-622.075501,400,1242.204538
-887.76013,400,1243.149003
-929.733819,400,1244.125311
-193.674078,400,1245.03866
-243.065564,400,1245.880026
-247.052267,400,1248.996101
-463.830992,400,1249.841402
522.668302,400,1250.711405
-189.509404,400,1251.562859
22.580684,400,1252.65778
-258.247246,400,1253.497082
74.399301,400,1256.581723
-387.089562,400,1257.431871
-897.026002,400,1258.221342
-149.249443,400,1259.168645
-389.282355,400,1260.143596
353.320599,400,1260.981305
-1279.547486,400,1261.806711
333.282334,400,1264.770876
66.766,400,1265.673689
-530.214548,400,1266.491402
-342.388764,400,1267.371407
171.525322,400,1268.277571
78.172127,400,1269.235552
-568.581903,400,1272.454294
-574.623237,400,1273.392729
-281.241053,400,1274.560703
-346.846697,400,1275.376671
-568.7053,400,1276.492925
-282.895273,400,1277.315409
-280.329211,400,1280.391404
25.237107,400,1281.202049
-410.619337,400,1282.081391
-631.440004,400,1282.938883
-696.772999,400,1283.962704
-1001.169054,400,1284.805965
-654.781275,400,1287.840545
-705.872758,400,1288.679909
-1405.206746,400,1289.486274
-371.743679,400,1290.340621
-361.429162,400,1291.183769
-693.479449,400,1292.074217
-849.484129,400,1292.941098
-441.167753,400,1296.058496
-594.903131,400,1296.913775
-686.352242,400,1297.716103
474.937195,400,1298.546731
49.469949,400,1299.369277
-739.844719,400,1300.21619
32.952022,400,1303.294228
-969.445875,400,1304.239236
-161.444643,400,1305.099837
36.365763,400,1305.937032
-1007.360302,400,1306.793566
-756.047562,400,1307.617088
536.321701,400,1310.680977
-384.754077,400,1311.502171
-695.972561,400,1312.558889
-465.49568,400,1313.39595
381.582866,400,1314.249987
-189.711066,400,1315.209283
417.280462,400,1318.686996
-303.809162,400,1319.629555
-932.983515,400,1320.445525
-726.20019,400,1321.312141
-92.805236,400,1322.279582
-327.582262,400,1323.095033
-471.360159,400,1323.936663
-125.515767,400,1327.341479
-136.18136,400,1328.325053
614.581048,400,1329.115933
285.778088,400,1330.086829
-379.73102,400,1330.991484
-229.200285,400,1331.843001
-543.450137,400,1334.940158
-766.47797,400,1335.794899
-436.068624,400,1336.76803
-1019.995536,400,1337.643023
-607.197444,400,1338.586846
-1006.817316,400,1339.495792
-196.844789,400,1342.625936
490.513597,400,1343.707451
-58.851214,400,1344.520394
-311.044305,400,1345.370555
-1029.409348,400,1346.200558
-585.309745,400,1347.075111
-174.438029,400,1350.097735
-245.24283,400,1350.97816
-450.013964,400,1351.858321
-88.941667,400,1352.671669
82.081707,400,1353.508899
-272.04038,400,1354.346462
-785.844411,400,1355.299203
-884.709472,400,1358.253465
-154.411075,400,1359.08555
-872.251333,400,1359.8829
-176.229224,400,1360.71638
214.701896,400,1361.571614
291.901653,400,1362.40634
2.453021,400,1365.490363
-369.923907,400,1366.308057
-612.720442,400,1367.160908
-326.657704,400,1368.01293
37.197361,400,1368.908699
-855.298681,400,1369.795199
-1134.337452,400,1373.354079
-431.119574,400,1374.303333
-448.038992,400,1375.163594
65.190985,400,1376.114727
-196.08747,400,1377.260801
-489.394946,400,1378.164911
-142.774049,400,1381.759478
-53.130813,400,1382.685201
-496.585802,400,1383.542969
-563.712571,400,1384.483762
-488.74594,400,1385.377554
-19.711824,400,1386.317128
-201.743341,400,1387.239886
-130.041273,400,1390.273453
-411.695558,400,1391.119267
-440.041199,400,1392.014898
-255.423439,400,1392.875039
-277.164379,400,1393.709312
5.671549,400,1394.759268
-248.113271,400,1397.856361
-230.141042,400,1398.692634
-81.4491,400,1399.63524
-140.168445,400,1400.436352
-166.464413,400,1401.266998
-507.351168,400,1402.170799
100.716386,400,1405.381242
188.720664,400,1406.246479
-194.847867,400,1407.061479
-169.03547,400,1407.923479
-248.479251,400,1408.749174
-965.622042,400,1409.65389
502.766879,400,1412.826036
397.636047,400,1413.72764
-168.203343,400,1414.581802
-899.463573,400,1415.440362
271.074674,400,1416.330036
409.076031,400,1417.173332
-205.535706,400,1418.170517
393.734545,400,1421.370631
-130.578067,400,1422.271952
-141.054159,400,1423.219258
-622.781249,400,1424.035524
-954.37664,400,1424.962793
-22.966032,400,1425.8042
-126.107813,400,1428.910448
-19.141815,400,1429.807975
-768.931488,400,1430.7259
-189.153894,400,1431.595289
-168.877339,400,1432.431927
-358.876947,400,1433.354737
-301.981959,400,1436.722885
-604.948432,400,1437.649377
-813.979594,400,1438.458873
-371.889954,400,1439.312939
267.929162,400,1440.374912
-38.671524,400,1441.494391
-582.057685,400,1444.56494
139.379734,400,1445.389941
-199.300736,400,1446.404136
-233.653646,400,1447.211239
230.028161,400,1448.067396
-302.76304,400,1448.961307
-511.309005,400,1449.811693
-593.896738,400,1453.089776
-128.568761,400,1453.912775
432.6881,400,1454.794711
-264.635478,400,1455.705051
-171.740745,400,1456.576942
301.123412,400,1457.454122
272.702996,400,1460.68447
-462.522759,400,1461.596036
-257.066807,400,1462.454321
116.55202,400,1463.420984
-474.586057,400,1464.39236
-567.542037,400,1465.372476
464.02643,400,1468.83396
48.235249,400,1469.736184
-361.328757,400,1470.56085
-362.767343,400,1471.417695
217.409399,400,1472.320133
-23.932364,400,1473.194261
-398.10129,400,1476.375501
-1219.743016,400,1477.254567
-193.358299,400,1478.124566
-538.574886,400,1478.972125
289.884258,400,1479.919065
-393.877946,400,1480.775812
-162.024221,400,1481.656387
-686.319174,400,1484.73391
-297.153788,400,1485.683759
-996.245368,400,1486.514614
-351.53754,400,1487.338247
-108.345097,400,1488.234464
-164.564608,400,1489.163285
-382.55835,400,1492.282459
-689.963448,400,1493.271732
-237.441518,400,1494.075343
-340.044119,400,1494.918876
-125.354292,400,1495.746503
598.781603,400,1496.601667
-993.098592,400,1499.695874
-961.455083,400,1500.557842
-57.985451,400,1501.553931
-331.638247,400,1502.416721
-271.058612,400,1503.275853
327.168473,400,1504.100255
-480.655321,400,1507.427207
-312.923337,400,1508.329271
-157.018849,400,1509.281151
-441.707942,400,1510.162328
-720.397494,400,1511.04895
-127.941538,400,1511.875122
210.620366,400,1512.719222
-125.348259,400,1516.199654
-699.9517,400,1517.082921
-672.094738,400,1517.973588
-340.938425,400,1518.782665
-263.436989,400,1519.653182
