#{"t_start": 1630122772.4362469, "env_id": "ForexEnv-v0"}
r,l,t
-288.286843,400,260.81844
-151.182486,400,262.091099
-8.803631,400,263.371494
58.929055,400,268.050479
1366.463363,400,269.420831
464.629402,400,270.610676
-776.20438,400,271.89124
674.944807,400,273.19879
-243.853557,400,274.522718
769.531154,400,279.230485
-93.191006,400,280.53036
219.044022,400,281.882752
-182.549,400,283.12225
797.807837,400,284.471056
-317.512423,400,285.693559
207.501703,400,286.930861
-188.268542,400,291.728893
-205.481411,400,293.042406
-250.143019,400,294.3297
343.603876,400,295.641869
674.803614,400,296.906523
-912.131006,400,298.175693
383.036359,400,302.879028
1603.845559,400,304.096863
1231.669069,400,305.409793
-319.322687,400,306.909644
-1359.239155,400,308.936612
443.681575,400,310.591308
1245.68884,400,316.613477
-207.467094,400,318.037674
-133.888716,400,319.347302
264.273925,400,320.827904
432.943984,400,322.10852
263.135373,400,323.488791
1077.788895,400,328.129623
143.546359,400,329.419264
414.281394,400,330.695719
1042.924817,400,331.938269
302.350978,400,333.393501
418.035769,400,334.914573
261.852585,400,336.496688
1164.98866,400,342.629409
-1228.703563,400,345.062261
201.464558,400,346.744004
280.334299,400,348.310603
606.556062,400,349.734426
-818.417475,400,351.174417
836.978478,400,356.463737
128.185586,400,357.800493
-98.25987,400,359.158493
-1081.74886,400,360.492699
317.159849,400,361.731032
-81.207991,400,363.094809
27.89302,400,367.843783
1350.60807,400,369.223927
-42.004087,400,370.443992
948.031288,400,371.755813
81.153724,400,373.043423
1017.856087,400,374.377425
461.523173,400,379.090045
501.026541,400,380.387148
868.229863,400,381.696823
-141.6926,400,382.998836
-521.980518,400,384.380098
1131.233241,400,385.61192
-754.025271,400,386.926479
271.131343,400,391.692194
550.810767,400,392.963629
410.597021,400,394.262734
801.516986,400,395.510124
52.462858,400,396.854318
617.51697,400,398.126615
59.998519,400,402.853891
-235.816587,400,404.100218
-973.698237,400,405.380235
966.581565,400,406.703333
403.770094,400,408.656538
-996.482497,400,410.249892
768.032103,400,414.692978
88.825246,400,415.670059
-166.36059,400,416.591882
47.062339,400,417.583441
-417.476076,400,418.548984
1059.978763,400,419.439746
-680.337137,400,423.091286
-325.639634,400,424.124218
340.514925,400,425.063365
-377.452006,400,425.924196
219.741506,400,426.855035
486.437006,400,427.741471
59.994569,400,428.774326
-247.85373,400,432.266601
215.052885,400,433.128659
424.53344,400,434.045981
-68.530168,400,434.929817
9.371896,400,435.855557
-85.740397,400,436.744587
1039.631098,400,440.011068
-231.637551,400,440.906612
-284.002605,400,441.748414
-1229.004015,400,442.698151
268.166618,400,443.831341
-1057.627615,400,445.011042
-375.7991,400,448.448649
1097.206382,400,449.341923
-185.609762,400,450.261922
897.765627,400,451.174473
-1542.993997,400,452.0453
722.263938,400,452.918167
1262.670349,400,456.030114
192.93804,400,456.900261
-136.097017,400,457.790918
791.932905,400,458.615098
-431.648984,400,459.585295
1425.878252,400,460.438453
-653.912353,400,461.309085
-432.680915,400,464.525514
-412.995439,400,465.388276
763.66337,400,466.360621
10.646894,400,467.485571
354.461461,400,468.518012
-180.188397,400,469.41221
-949.682756,400,472.653691
-533.324989,400,473.654857
87.965076,400,474.55573
-204.839403,400,475.585017
-168.30192,400,476.418277
-291.71281,400,477.282551
-468.811537,400,480.90472
701.027151,400,481.911623
126.325613,400,482.889227
-29.28952,400,483.911068
472.274902,400,485.113592
507.79598,400,486.073879
176.739597,400,489.826896
-286.368185,400,490.833172
-21.608546,400,491.881809
198.857832,400,492.745201
-572.933452,400,493.6523
-194.960866,400,494.561674
1546.328251,400,495.427888
869.186172,400,498.847983
225.803839,400,499.67787
84.749951,400,500.59087
-305.976465,400,501.431077
306.994274,400,502.447928
521.821308,400,503.480394
-59.604903,400,506.973601
292.741612,400,507.869653
202.907102,400,508.743399
-352.074997,400,509.65582
541.745397,400,510.644008
960.245405,400,511.669137
607.417481,400,514.811096
633.586031,400,515.727342
279.222711,400,516.662062
-1030.296306,400,518.140402
626.241298,400,519.609943
-962.248283,400,520.975473
843.432953,400,526.509398
54.984304,400,527.961476
551.017372,400,529.386929
-619.796681,400,530.719772
95.782894,400,532.243935
-774.731717,400,533.87491
-24.612921,400,534.853822
1021.869673,400,538.780369
942.829173,400,539.755562
-1118.727455,400,540.717192
176.137752,400,541.640747
142.330473,400,542.614628
642.649446,400,543.532609
-176.085034,400,547.042225
-659.215913,400,548.146682
46.957226,400,549.216708
586.471263,400,550.224767
995.110388,400,551.217832
191.793953,400,552.153045
610.565428,400,555.321376
-425.327078,400,556.170961
66.748767,400,557.042256
-630.072666,400,557.890701
398.617516,400,558.79386
-1071.490327,400,559.617299
-245.572657,400,562.723444
432.690419,400,563.562237
546.32433,400,564.502777
-358.797158,400,565.375969
-199.035584,400,566.198734
-481.965265,400,567.054181
-333.854163,400,567.890709
-641.351643,400,571.185243
-64.463167,400,572.003694
245.646815,400,572.952857
-127.996196,400,573.844592
-58.246742,400,574.703162
438.502008,400,575.569703
778.084637,400,578.638902
182.993959,400,579.51212
102.17064,400,580.427386
-829.637242,400,581.386917
823.09751,400,582.210032
417.892378,400,583.121401
116.746644,400,586.25327
456.189864,400,587.097038
227.206325,400,587.962356
-439.819054,400,588.791828
932.986037,400,589.679828
-525.486853,400,590.488983
131.229467,400,593.662173
243.513036,400,594.545415
510.254275,400,595.400064
782.566355,400,596.248604
452.104281,400,597.101181
-124.429847,400,597.999772
-646.126174,400,598.84159
479.243322,400,602.041603
-427.330277,400,602.896902
1587.865235,400,603.82326
846.70783,400,604.680591
228.672172,400,605.571419
1347.929122,400,606.459995
-221.004216,400,609.754789
-167.297523,400,610.789295
-263.717734,400,611.645743
570.563628,400,612.57373
-145.416477,400,613.530732
-426.124701,400,614.467442
-159.64048,400,617.954499
-781.369134,400,618.901763
383.521238,400,619.867814
-723.725806,400,620.736491
-368.888036,400,621.703259
-1033.205779,400,622.604242
-779.758379,400,626.02918
-152.159637,400,627.002011
-646.744011,400,627.900485
-165.462877,400,628.837205
239.937854,400,629.716728
-563.997032,400,630.631413
-413.23286,400,631.470881
371.32982,400,634.717922
688.750533,400,635.672404
797.359064,400,636.561982
-355.898303,400,637.456676
8.945885,400,638.337311
98.161376,400,639.268438
-337.332101,400,642.434592
-24.02862,400,643.415616
412.040674,400,644.456465
113.979589,400,645.701943
67.22481,400,646.785763
342.820228,400,647.701284
738.029509,400,651.619037
-615.709655,400,652.562365
-109.83041,400,653.701655
479.946058,400,654.752006
-569.34939,400,655.810282
-338.071095,400,656.808786
570.790968,400,660.187876
1460.811851,400,661.142875
344.332823,400,662.053119
723.7171,400,663.122162
407.762396,400,664.142491
388.903139,400,665.107924
-692.221273,400,665.991127
-1336.601273,400,669.399118
600.004717,400,670.408519
512.160251,400,671.407246
-70.419073,400,672.51484
340.566589,400,673.482577
633.709993,400,674.578418
91.206594,400,677.886333
1036.505992,400,678.850387
-712.182968,400,679.766748
-53.605974,400,680.608801
-77.50883,400,681.48413
-460.006076,400,682.399637
-1350.616994,400,685.558833
-278.616375,400,686.373842
1077.270542,400,687.248074
68.112811,400,688.040447
-1084.724021,400,688.952937
764.995827,400,689.842607
492.000416,400,693.313528
171.898826,400,694.19571
1649.55057,400,695.076644
-706.484631,400,695.995643
699.443821,400,696.839133
-215.267048,400,697.741081
-814.570301,400,698.673663
-535.887375,400,701.97438
-1112.031409,400,702.869404
105.395822,400,703.723744
-1248.759321,400,704.856079
-274.152019,400,705.828303
458.368185,400,706.852906
-454.710511,400,709.954675
464.932414,400,710.941846
934.562354,400,711.921732
580.46347,400,712.826804
-1098.298248,400,713.891658
-976.956853,400,714.793814
129.316841,400,718.113939
124.015681,400,718.951598
-606.423677,400,719.836182
411.428042,400,720.792977
1151.503696,400,721.633919
270.984438,400,722.534175
-791.051916,400,725.857407
220.696729,400,726.856773
-888.153347,400,727.733872
506.502995,400,728.655903
794.148813,400,729.748309
-813.269696,400,730.682829
421.501329,400,731.628563
1039.059054,400,735.046098
-1.194731,400,735.908515
890.372757,400,736.727307
-1273.585792,400,737.637601
-6.059644,400,738.454364
387.523054,400,739.331483
-127.236821,400,742.472638
-552.454343,400,743.622504
501.267228,400,744.670188
-1014.095389,400,745.7435
458.516725,400,746.675678
281.071914,400,747.549798
2299.697342,400,750.99238
1029.938552,400,751.85982
85.57448,400,752.830676
-47.55924,400,753.773717
-349.281103,400,754.69596
-211.977655,400,755.599689
218.912167,400,759.012529
1219.898006,400,760.000891
-370.434393,400,760.838138
483.576142,400,761.76085
-312.907697,400,762.630504
325.552009,400,763.52575
-494.341843,400,764.737036
368.496554,400,768.204646
189.97451,400,769.116442
-30.189282,400,770.255587
150.977859,400,771.457961
-553.07699,400,772.423337
-773.305926,400,773.44558
1561.383402,400,776.948017
541.835745,400,777.800669
-225.84109,400,778.763067
63.465265,400,779.715677
498.217288,400,780.627707
176.074788,400,781.449875
-77.261496,400,785.112073
682.148448,400,785.993582
262.512902,400,786.941497
-124.583753,400,788.101697
-418.860928,400,789.055604
387.217105,400,789.950081
-545.651342,400,793.752953
-632.7339,400,794.915187
108.901214,400,795.75591
1800.662983,400,796.654713
-89.374212,400,797.568054
-85.489465,400,798.409081
485.578314,400,799.356264
-466.444412,400,802.675092
-178.801152,400,803.569885
562.736425,400,804.449725
6.70087,400,805.377529
-306.123113,400,806.247681
114.797479,400,807.145643
344.920819,400,810.956449
-465.948895,400,811.997111
-555.886518,400,813.079761
492.158789,400,813.960223
234.703307,400,814.993517
93.912442,400,815.971651
-545.717769,400,819.401433
-190.016017,400,820.286336
-285.298883,400,821.141897
437.178816,400,822.039131
1317.97694,400,822.90424
448.337504,400,823.847305
-592.543515,400,826.981045
-356.794148,400,827.866008
-157.050828,400,828.78223
-390.392539,400,829.636867
1026.955184,400,830.501322
-592.125254,400,831.323999
-21.411102,400,832.208111
-458.364785,400,835.741651
703.885532,400,836.935805
-131.390773,400,837.958448
229.196126,400,838.965878
-155.643053,400,839.833659
200.027264,400,840.748676
67.817242,400,844.155934
65.256121,400,845.000988
-797.302861,400,845.910928
-843.451792,400,846.774822
-147.046295,400,847.722932
-1.59232,400,848.668913
-683.636664,400,852.115738
-1285.939647,400,853.372122
351.491551,400,854.225347
-227.382246,400,855.386798
1044.697289,400,856.235363
1229.674863,400,857.205703
557.646605,400,860.528812
-403.790806,400,861.436888
109.556697,400,862.419088
-60.795819,400,863.34086
-45.244598,400,864.270679
-153.369564,400,865.188588
103.338227,400,866.317669
178.60522,400,869.995646
-344.07701,400,870.939848
970.101196,400,871.834715
-700.863512,400,872.752911
820.232659,400,873.829713
529.165951,400,874.772056
314.653733,400,878.024033
-357.639731,400,878.980476
107.716217,400,879.937625
1349.076858,400,880.889913
-578.009917,400,881.782711
190.41287,400,882.666721
676.922034,400,886.568641
773.02636,400,887.613638
-265.484701,400,888.687116
-383.299914,400,889.631069
-464.585843,400,890.621946
616.775781,400,891.899559
461.187633,400,895.201175
-1443.306693,400,896.13098
765.432249,400,896.996527
1213.015516,400,897.957859
1242.574733,400,898.846179
-640.510986,400,899.672122
1056.870826,400,900.795523
481.231179,400,904.487709
1120.628598,400,905.740809
-211.964664,400,906.795627
155.561886,400,907.878901
-849.405354,400,909.029612
903.232789,400,909.883723
85.061105,400,913.422251
541.286277,400,914.299742
237.368126,400,915.202618
-114.310034,400,916.230573
109.5247,400,917.142739
-217.576448,400,918.022976
-211.912622,400,921.235419
-117.225459,400,922.11642
523.725751,400,923.150182
472.798749,400,924.355113
96.52951,400,925.396587
316.83076,400,926.532317
189.474878,400,930.184581
544.406032,400,931.242271
-1035.54981,400,932.256072
466.795299,400,933.165639
-326.200193,400,934.154753
233.566219,400,935.066381
669.315038,400,936.00186
1345.038712,400,939.353099
59.492677,400,940.334484
193.072758,400,941.494229
-39.999624,400,942.504478
319.81222,400,943.453113
171.185041,400,944.363469
-721.480911,400,947.69253
-412.754079,400,948.55248
-149.204933,400,949.483539
-914.75311,400,950.360616
-164.927723,400,951.180839
-560.19592,400,952.188771
-551.624352,400,955.722247
-226.4598,400,956.624176
205.357124,400,957.49526
279.453444,400,958.464938
1110.574836,400,959.380113
-26.459095,400,960.538516
-857.314709,400,963.822394
-479.126058,400,964.685294
1147.321275,400,965.614966
-587.051263,400,966.788375
53.039916,400,967.703194
167.290066,400,968.57502
676.628122,400,969.502292
528.34092,400,972.935214
1019.849698,400,973.859247
-926.28116,400,974.899113
-480.281566,400,975.94439
-423.488817,400,976.914104
-1361.106602,400,977.909939
727.289716,400,981.625816
-33.544841,400,982.708879
-247.69279,400,983.727332
-50.911787,400,984.698781
-106.798912,400,985.59034
1361.225983,400,986.477185
172.727136,400,989.774174
711.088904,400,990.743374
531.469973,400,991.918847
-15.479983,400,992.877073
672.434772,400,993.761428
-820.643505,400,994.669734
1322.453281,400,997.951571
-247.370729,400,998.837734
1227.395458,400,999.806275
-42.480884,400,1000.733353
901.518973,400,1001.703374
461.083305,400,1002.628747
607.451856,400,1003.54876
671.760525,400,1006.933579
428.459151,400,1007.822667
815.904087,400,1008.720915
861.105972,400,1009.588755
549.251526,400,1010.495033
-546.652326,400,1011.353505
1030.754944,400,1014.891744
641.515127,400,1015.831813
584.016803,400,1016.705508
296.225845,400,1017.6119
-188.595058,400,1018.436702
451.003769,400,1019.347911
939.65659,400,1022.429135
-1198.497988,400,1023.417706
485.659282,400,1024.328481
-165.559053,400,1025.182214
109.46376,400,1026.052554
-55.422329,400,1026.906327
529.139004,400,1030.090273
1110.765308,400,1031.054438
767.898012,400,1032.230809
-266.316687,400,1033.090745
129.727124,400,1034.234587
127.482544,400,1035.216699
-480.288866,400,1036.082567
-510.991589,400,1039.30289
1038.670128,400,1040.160542
-489.613326,400,1041.062768
1755.052789,400,1041.916269
231.668136,400,1042.843474
-1459.087452,400,1043.791451
119.271035,400,1047.311031
511.979352,400,1048.268493
64.609961,400,1049.091654
649.81399,400,1049.964085
-948.784535,400,1050.781926
-716.50652,400,1051.743217
1916.987708,400,1055.326521
833.55239,400,1056.219728
-505.283348,400,1057.120175
281.80022,400,1058.057437
-1382.004012,400,1059.067715
49.868076,400,1060.232214
462.33601,400,1063.889367
693.861991,400,1064.792568
-67.102982,400,1065.785212
1176.725193,400,1066.779673
-11.532814,400,1067.666509
484.12455,400,1068.683979
849.999231,400,1069.701743
793.665776,400,1073.177315
59.541831,400,1074.19586
-500.05251,400,1075.116674
655.194812,400,1075.957239
97.819922,400,1076.851265
1156.194989,400,1077.708943
-345.181423,400,1080.747266
228.319867,400,1081.61127
766.224846,400,1082.44584
-130.780303,400,1083.36134
566.441118,400,1084.181017
776.995469,400,1085.273975
975.649103,400,1088.619204
-914.437375,400,1089.766005
564.405104,400,1090.616062
1010.697644,400,1091.463642
-870.044907,400,1092.380254
-1220.549095,400,1093.219594
240.909308,400,1096.455807
695.132516,400,1097.32164
-497.229331,400,1098.235814
590.458612,400,1099.109247
102.475993,400,1099.971437
921.162512,400,1100.996078
-826.463597,400,1101.846941
-242.061728,400,1105.035708
-1075.235192,400,1105.902493
-1361.09887,400,1106.802275
-898.294397,400,1107.716496
806.264221,400,1108.584429
609.465646,400,1109.477281
-899.947548,400,1112.533963
-311.020047,400,1113.493789
-550.859774,400,1114.614528
-325.766416,400,1115.670455
-330.815989,400,1116.814721
1447.989504,400,1117.862962
383.54275,400,1121.28823
1030.092622,400,1122.225032
298.732935,400,1123.146469
325.359072,400,1124.049781
-921.604051,400,1124.987558
-715.342649,400,1126.080548
-349.20865,400,1129.255257
242.61879,400,1130.152822
245.218259,400,1131.121144
50.117022,400,1132.163168
-872.957879,400,1133.18522
480.689839,400,1134.163234
59.791941,400,1134.999803
-268.907091,400,1138.44949
448.535178,400,1139.269275
630.196208,400,1140.185322
1073.979744,400,1141.072823
-107.160359,400,1141.956297
863.573624,400,1142.888648
753.101897,400,1146.103617
-346.76071,400,1147.043747
970.851325,400,1147.926867
-58.41594,400,1148.87112
-1031.170178,400,1149.793787
1163.498591,400,1150.709131
668.73351,400,1154.082764
-1259.037318,400,1154.96026
631.098309,400,1155.886863
-411.101522,400,1156.758579
133.263165,400,1157.710727
-1068.086918,400,1158.726251
961.231321,400,1162.266175
2176.706456,400,1163.128396
-432.475523,400,1164.054478
1015.076114,400,1164.926689
395.419859,400,1165.7648
1066.715966,400,1166.662447
84.727699,400,1167.503418
946.559181,400,1170.646656
-657.250315,400,1171.5104
-203.23236,400,1172.395673
725.615291,400,1173.267769
1458.214882,400,1174.125854
861.602463,400,1175.022707
573.916038,400,1178.134591
-725.617391,400,1179.14906
332.213447,400,1180.125489
922.174106,400,1181.02663
110.115566,400,1181.900501
1109.186449,400,1182.76544
149.858313,400,1185.987482
-286.747365,400,1187.067627
189.813015,400,1187.971407
702.527889,400,1188.959673
14.245676,400,1189.88729
-147.194109,400,1190.78803
573.246469,400,1193.981065
349.878272,400,1194.861651
167.140842,400,1195.858786
-251.612612,400,1196.704182
690.104205,400,1197.529097
729.135274,400,1198.479277
695.647621,400,1199.505507
117.886197,400,1202.849206
1593.129815,400,1203.73013
153.727116,400,1204.666608
204.292427,400,1205.532558
751.916773,400,1206.32514
172.079753,400,1207.21235
-438.946014,400,1210.633602
-76.906295,400,1211.47052
374.456457,400,1212.323101
73.67789,400,1213.289972
848.289902,400,1214.210864
-179.417976,400,1215.017541
593.018976,400,1218.130835
793.515728,400,1218.970148
472.251864,400,1219.820554
-1176.096351,400,1220.624747
581.315576,400,1221.551075
-1347.563506,400,1222.400619
-588.690692,400,1225.403325
633.99472,400,1226.259505
-43.057541,400,1227.088054
260.326344,400,1227.958247
-130.933437,400,1228.904137
694.529008,400,1229.814107
709.896245,400,1230.679606
-121.584812,400,1233.775329
1020.947338,400,1234.651336
987.045445,400,1235.468301
401.634968,400,1236.32953
1112.428827,400,1237.132699
1076.100864,400,1238.098023
-1718.05681,400,1241.167754
314.489998,400,1242.030166
-32.462276,400,1242.974631
-828.394985,400,1243.950943
-1062.060405,400,1244.86429
208.278884,400,1245.705655
-934.677113,400,1248.822661
627.27103,400,1249.667026
-169.074209,400,1250.536033
18.417895,400,1251.388485
-887.442875,400,1252.483445
900.047856,400,1253.322709
-25.291217,400,1256.406351
-982.114452,400,1257.256499
178.914209,400,1258.046942
899.072887,400,1258.994272
-135.099541,400,1259.969223
-553.461914,400,1260.805932
-189.123029,400,1261.632346
270.984828,400,1264.595504
396.721153,400,1265.499316
-767.803844,400,1266.31703
347.569901,400,1267.196035
562.965707,400,1268.103198
937.496047,400,1269.061181
770.118807,400,1272.278921
236.472878,400,1273.218356
542.153987,400,1274.386331
-77.360468,400,1275.201299
1926.299827,400,1276.317553
-1438.825662,400,1277.141035
234.381885,400,1280.216031
-305.220787,400,1281.026676
-154.039471,400,1281.907017
217.372544,400,1282.764511
1300.27283,400,1283.788333
919.386014,400,1284.631596
923.743308,400,1287.666173
671.713622,400,1288.505532
-508.68101,400,1289.311907
145.113555,400,1290.166246
-32.257714,400,1291.009398
509.95182,400,1291.899843
-410.613714,400,1292.767722
367.07747,400,1295.883123
92.390838,400,1296.739403
-1429.556554,400,1297.54073
378.808736,400,1298.372401
586.907243,400,1299.194905
-310.692155,400,1300.040817
-334.391173,400,1303.119855
1457.178147,400,1304.063863
206.917605,400,1304.925465
-1360.793653,400,1305.76266
-254.614074,400,1306.618193
714.247134,400,1307.442527
-1656.168969,400,1310.505604
68.646931,400,1311.3278
133.415119,400,1312.383516
542.279903,400,1313.221579
-369.826313,400,1314.075615
618.453361,400,1315.034913
270.18935,400,1318.51279
-93.012573,400,1319.455185
395.558208,400,1320.271155
-983.847033,400,1321.137769
-2150.759689,400,1322.10521
-441.399338,400,1322.919661
286.04325,400,1323.762291
-291.247823,400,1327.167106
207.544567,400,1328.150681
123.996314,400,1328.941599
-1508.523271,400,1329.912463
434.224294,400,1330.81711
371.824359,400,1331.668629
345.416267,400,1334.764785
-121.518466,400,1335.619526
-220.335593,400,1336.592658
746.998699,400,1337.468651
-732.788448,400,1338.412474
402.733708,400,1339.32162
1396.430826,400,1342.451565
-327.519171,400,1343.532078
311.552382,400,1344.345022
-40.334376,400,1345.195183
-416.697105,400,1346.026186
211.364527,400,1346.900739
-701.909022,400,1349.922362
651.211825,400,1350.803825
-1429.521583,400,1351.683949
917.910252,400,1352.497296
42.329056,400,1353.333527
19.070077,400,1354.17109
483.383797,400,1355.124831
568.66148,400,1358.079093
723.424856,400,1358.910177
-59.175036,400,1359.707527
-797.694784,400,1360.542049
-256.328476,400,1361.397241
234.295989,400,1362.230968
272.353658,400,1365.315991
605.202062,400,1366.132684
431.03858,400,1366.986537
987.401301,400,1367.838556
-3.759206,400,1368.734326
436.83821,400,1369.620827
-373.330572,400,1373.178707
-1061.277419,400,1374.127961
-883.293473,400,1374.989222
-162.481042,400,1375.940356
251.611549,400,1377.086428
733.059541,400,1377.990571
37.796357,400,1381.585105
-25.028482,400,1382.510831
-1155.611403,400,1383.368591
-822.421441,400,1384.309391
362.871309,400,1385.203181
174.319811,400,1386.141755
-620.36511,400,1387.064514
-677.247419,400,1390.098081
810.850929,400,1390.944894
258.743059,400,1391.840525
-824.70203,400,1392.699667
-951.48329,400,1393.53494
-25.368603,400,1394.583895
-129.366807,400,1397.681988
443.094432,400,1398.517261
703.897062,400,1399.460865
586.851788,400,1400.260979
129.772518,400,1401.092627
385.480739,400,1401.995427
596.491048,400,1405.20687
-937.081405,400,1406.072107
-891.503001,400,1406.886106
111.079199,400,1407.748106
1067.207188,400,1408.5748
289.576353,400,1409.479519
91.867456,400,1412.651664
208.973787,400,1413.553268
-256.117492,400,1414.407431
228.543088,400,1415.26599
497.654566,400,1416.154664
375.530711,400,1416.99896
124.954407,400,1417.996146
627.230836,400,1421.19926
409.64966,400,1422.09758
-160.5765,400,1423.044885
57.199463,400,1423.861152
409.990431,400,1424.78842
830.866248,400,1425.629828
755.063879,400,1428.736075
811.726676,400,1429.633602
938.159097,400,1430.551534
-487.903935,400,1431.420917
792.266373,400,1432.256555
111.354593,400,1433.180364
-5.022737,400,1436.548512
-437.01873,400,1437.475004
-751.879066,400,1438.2835
-64.412963,400,1439.138568
-556.713141,400,1440.200539
696.247873,400,1441.320022
-1088.627972,400,1444.390568
151.586424,400,1445.214568
-436.948679,400,1446.229766
-163.03107,400,1447.036869
514.387259,400,1447.893126
-29.646843,400,1448.786935
991.563118,400,1449.63632
-909.85499,400,1452.915403
342.548765,400,1453.738403
1298.427983,400,1454.620337
-836.929164,400,1455.529678
439.462954,400,1456.40257
244.809412,400,1457.27975
465.424126,400,1460.509097
-223.306168,400,1461.420663
807.817282,400,1462.278949
991.549445,400,1463.246612
-353.846929,400,1464.217987
86.21437,400,1465.198104
-1071.68351,400,1468.659587
-89.269043,400,1469.560811
97.933068,400,1470.386476
205.152386,400,1471.242558
438.699762,400,1472.14476
722.753705,400,1473.018889
36.893886,400,1476.201129
-465.239846,400,1477.080195
107.349676,400,1477.950194
-77.777364,400,1478.796752
217.280215,400,1479.744691
-115.562178,400,1480.601161
187.664027,400,1481.482055
275.264645,400,1484.559537
842.558838,400,1485.509394
-1194.88936,400,1486.340242
-684.536121,400,1487.163876
1266.383178,400,1488.060091
71.010714,400,1488.988913
909.296428,400,1492.108086
-416.688543,400,1493.09736
39.840965,400,1493.900973
1059.886286,400,1494.743503
303.971968,400,1495.57113
1416.440439,400,1496.427296
853.523592,400,1499.520502
-216.764314,400,1500.38247
-70.041234,400,1501.378558
-358.999861,400,1502.242356
429.185372,400,1503.100481
884.249873,400,1503.925882
-281.065332,400,1507.251835
403.534466,400,1508.153899
239.557196,400,1509.106778
1368.297668,400,1509.986956
14.082281,400,1510.873577
790.169265,400,1511.700749
69.683223,400,1512.54485
157.070996,400,1516.025282
-132.15451,400,1516.908534
-760.856754,400,1517.798216
-1121.733696,400,1518.608292
-314.178809,400,1519.477809
-475.271756,400,1520.301447
-1301.752781,400,1523.321453
-294.04814,400,1524.18898
7.867306,400,1525.002269
158.290251,400,1525.88697
-71.106943,400,1527.082279
576.440154,400,1528.277806
378.476139,400,1531.761205
-174.89445,400,1532.719224
221.725674,400,1533.722265
918.957327,400,1534.676909
282.014439,400,1535.790735
755.070611,400,1536.645644
45.698991,400,1539.867185
1076.093148,400,1540.677068
69.471006,400,1541.633628
60.985809,400,1542.611283
-344.919388,400,1543.916209
991.833517,400,1544.925357
