#{"t_start": 1630122292.9928305, "env_id": "ForexEnv-v0"}
r,l,t
348.736991,400,140.950019
119.726269,400,141.761575
492.029444,400,142.619256
-476.344779,400,143.46321
147.936289,400,144.304209
-587.623514,400,145.114625
453.280095,400,148.214195
-148.261679,400,149.069962
49.509693,400,149.848999
498.769577,400,150.657032
393.610076,400,151.464032
325.989142,400,152.405491
-27.117163,400,155.53993
314.647086,400,156.381965
-38.856679,400,157.201976
740.14799,400,157.983976
198.219514,400,158.805977
259.808405,400,159.596976
925.653583,400,160.472138
-22.371053,400,163.45714
80.302245,400,164.372949
346.224558,400,165.34395
356.842006,400,166.37895
661.547239,400,167.200459
198.197971,400,167.999029
27.024633,400,171.05498
-255.200261,400,171.846981
228.047426,400,172.679827
330.627161,400,173.459004
-247.992222,400,174.398427
367.30529,400,175.296004
1230.828504,400,178.407087
483.952094,400,179.298428
-136.327809,400,180.163047
-556.34596,400,181.125634
-678.844363,400,182.026632
109.721181,400,182.884348
132.364879,400,186.857089
102.496061,400,188.12163
135.015105,400,189.356727
-333.13936,400,190.488919
17.171046,400,191.682035
260.405342,400,192.774255
-1189.113701,400,194.018347
-322.709989,400,198.500875
267.544221,400,199.818233
-30.919434,400,201.161459
-96.046277,400,202.256014
-189.66202,400,203.190082
291.618838,400,204.072082
235.689659,400,209.705205
-90.093099,400,211.173003
609.643765,400,212.53557
237.341979,400,213.926425
230.541085,400,215.377823
401.358352,400,216.656882
-197.868476,400,221.639134
470.67381,400,222.922132
191.263289,400,224.066893
279.726394,400,225.274893
-517.883036,400,226.461009
-44.479143,400,227.642111
132.113364,400,232.240111
22.681489,400,233.54211
69.094762,400,234.907112
136.253748,400,236.104668
333.419566,400,237.498247
-628.286078,400,238.739788
-340.200636,400,239.872328
127.430781,400,244.341061
489.551898,400,245.703321
-317.479483,400,247.012465
671.829396,400,248.23846
-693.321945,400,249.499265
431.387369,400,250.671264
-716.354602,400,255.388083
904.921146,400,256.615177
-510.235177,400,257.956432
139.957289,400,259.122298
-659.206165,400,260.236973
627.656267,400,261.474992
1432.031085,400,265.908107
-107.562231,400,267.088284
108.104546,400,268.192948
42.432852,400,269.436461
421.394914,400,270.508462
24.374616,400,271.822002
-651.202576,400,276.221766
140.261539,400,277.434294
265.972786,400,278.631307
1083.784531,400,280.187294
220.66654,400,281.629986
-379.433537,400,283.301508
-295.869317,400,284.667848
638.653335,400,289.774273
752.029418,400,290.925272
-10.618923,400,292.172342
-285.18998,400,293.437404
-616.749434,400,294.621049
193.816071,400,295.839583
142.115267,400,300.137805
759.915747,400,301.223019
-49.286736,400,302.405164
-627.074734,400,303.592716
454.688731,400,304.704266
-44.470503,400,305.860267
-634.123685,400,310.777129
-70.252435,400,312.072686
115.219569,400,313.70734
307.680465,400,315.023391
222.65875,400,316.472947
-503.001674,400,317.67416
81.060218,400,322.32209
-1307.218036,400,323.651732
-345.84012,400,325.049392
-157.21477,400,326.299909
707.096395,400,327.820659
610.333732,400,329.135223
564.4789,400,330.486456
-536.00393,400,335.41254
-206.06475,400,336.704622
-203.881154,400,338.096881
126.074986,400,339.357966
816.882695,400,340.871807
-262.806115,400,342.194353
