#{"t_start": 1630122293.1158304, "env_id": "ForexEnv-v0"}
r,l,t
1460.425721,400,134.484049
-432.890996,400,135.26905
298.417745,400,136.107049
445.441576,400,136.939049
591.556255,400,137.74105
-375.550774,400,140.828021
-327.520535,400,141.639575
294.214782,400,142.496256
-338.095441,400,143.341209
-1057.98933,400,144.18121
77.949095,400,144.992625
539.675172,400,148.092195
817.585178,400,148.946962
-673.725274,400,149.725999
-473.075248,400,150.535032
988.730248,400,151.341033
403.476417,400,152.283033
623.706449,400,155.41793
-872.867237,400,156.258965
520.129705,400,157.079976
-308.594541,400,157.861978
227.582923,400,158.683976
355.806264,400,159.474977
244.326251,400,160.350138
-417.298588,400,163.33514
-627.775944,400,164.250951
-642.903762,400,165.222421
-101.577439,400,166.25595
-262.999925,400,167.07846
430.807198,400,167.87703
1220.965365,400,170.932507
-240.751063,400,171.724981
-208.33475,400,172.557827
665.563114,400,173.337004
319.724761,400,174.275427
469.874869,400,175.174004
23.060397,400,178.285087
-481.50852,400,179.17643
-563.655036,400,180.041047
-1549.141079,400,181.003633
870.061145,400,181.904632
-137.814453,400,182.761348
410.661176,400,186.735089
-150.18195,400,187.99863
-269.410014,400,189.234727
-654.292411,400,190.366919
-314.568179,400,191.560036
440.784256,400,192.651255
443.684434,400,193.896347
-79.713397,400,198.378874
202.6399,400,199.696235
244.429541,400,201.039472
-148.742726,400,202.133014
-207.647702,400,203.068082
-734.575485,400,203.950085
268.616363,400,209.582927
-950.220216,400,211.050004
980.713592,400,212.41357
781.991802,400,213.804714
74.932926,400,215.257839
-870.535165,400,216.533882
601.41549,400,221.517134
1139.862366,400,222.800134
422.343052,400,223.943893
-1002.393662,400,225.151893
417.909677,400,226.339016
619.389494,400,227.519111
367.423396,400,232.118112
107.210484,400,233.41911
-350.006095,400,234.785112
771.244564,400,235.98267
437.231275,400,237.376243
654.964652,400,238.617789
20.419116,400,239.750329
-278.446566,400,244.219061
-643.914765,400,245.58132
-669.860752,400,246.892472
-328.82898,400,248.11646
403.338993,400,249.377265
1487.128233,400,250.548264
138.852109,400,255.266085
765.646468,400,256.493174
-595.627054,400,257.833822
-172.349286,400,259.000299
-1038.970992,400,260.114867
21.742947,400,261.352992
-750.009126,400,265.785107
1499.42944,400,266.966286
-528.466866,400,268.071949
-328.255298,400,269.314462
-226.593023,400,270.385462
-753.870597,400,271.700002
88.960291,400,276.098766
198.873845,400,277.311294
99.92526,400,278.510305
-580.729829,400,280.065295
-720.317887,400,281.510983
-130.629091,400,283.178508
-429.230161,400,284.545849
-127.505513,400,289.652275
706.534918,400,290.803273
407.782191,400,292.049342
-348.413126,400,293.315405
212.134814,400,294.499049
-428.303796,400,295.717584
398.642519,400,300.015808
-417.862657,400,301.100019
-753.972905,400,302.282802
915.205307,400,303.471723
320.543894,400,304.582268
-253.845663,400,305.740275
529.860909,400,310.655135
655.745719,400,311.950688
345.088522,400,313.585338
-112.098782,400,314.900391
415.121276,400,316.350947
895.453531,400,317.55216
1122.086169,400,322.200092
714.502275,400,323.528733
41.676765,400,324.927391
-280.797607,400,326.176909
33.72928,400,327.697659
-402.144018,400,329.013223
-165.231287,400,330.36446
285.753467,400,335.291535
-518.804288,400,336.582626
191.400168,400,337.975872
24.818924,400,339.234966
-404.021592,400,340.749809
-347.857818,400,342.075377
